booking_id,booking_date,sales_channel,adult_count,child_count,returning_customer,previous_cancellations,previous_no_shows,booking_status,booking_value,days_until_checkin,weekday_nights,weekend_nights,meal_plan,parking_included,room_type,customer_special_requests
INN30393,2021-11-06,корпоративное_бронирование,1,0,True,0,1,нет_отказа,93800.0,11,10,4,тип_питания_1,False,тип_4,0
INN30394,2020-06-29,офлайн_бронирование,3,0,True,1,1,отказ_брони,46900.0,80,5,2,тип_питания_1,False,тип_1,0
INN30395,2019-01-11,онлайн_бронирование,200,0,False,0,0,нет_отказа,113900.0,197,13,4,тип_питания_1,False,тип_1,0
INN30396,2020-05-11,онлайн_бронирование,2,0,True,0,1,отказ_брони,6700.0,175,1,0,тип_питания_1,False,тип_4,0
INN30397,2020-05-18,онлайн_бронирование,2,0,True,1,1,нет_отказа,93800.0,130,10,4,тип_питания_1,False,тип_2,1
INN30398,2020-11-19,онлайн_бронирование,2,0,True,1,2,отказ_брони,6700.0,72,1,0,тип_питания_1,False,тип_1,0
INN30399,2020-11-09,офлайн_бронирование,1,1,True,0,1,нет_отказа,20100.0,135,3,0,тип_питания_1,False,тип_6,1
INN30400,2022-03-19,офлайн_бронирование,1,1,True,0,2,нет_отказа,0.0,122,5,2,тип_питания_1,True,тип_1,1
INN30401,2022-09-28,офлайн_бронирование,1,1,True,0,3,нет_отказа,20100.0,3,3,0,тип_питания_1,False,тип_4,0
INN30402,2018-09-11,онлайн_бронирование,1,0,False,0,0,отказ_брони,67000.0,72,8,2,тип_питания_1,False,тип_1,0
INN30403,2018-09-26,онлайн_бронирование,1,0,False,1,0,отказ_брони,46900.0,130,5,2,тип_питания_1,False,тип_1,0
INN30404,2018-03-19,офлайн_бронирование,2,0,True,1,1,нет_отказа,46900.0,10,5,2,тип_питания_1,False,тип_1,0
INN30405,2017-11-22,корпоративное_бронирование,2,1,False,0,0,нет_отказа,67000.0,217,8,2,тип_питания_1,False,тип_1,1
INN30406,2017-06-17,онлайн_бронирование,1,0,False,0,0,нет_отказа,33500.0,28,5,0,тип_питания_1,False,тип_1,0
INN30407,2017-03-18,офлайн_бронирование,2,0,False,0,0,нет_отказа,33500.0,130,5,0,тип_питания_1,False,тип_1,0
INN30408,2018-02-17,корпоративное_бронирование,2,0,False,0,0,нет_отказа,67000.0,7,8,2,тип_питания_1,False,тип_1,0
INN30409,2018-10-15,корпоративное_бронирование,2,0,True,0,1,отказ_брони,6700.0,145,1,0,тип_питания_1,False,тип_1,0
INN30410,2019-02-11,онлайн_бронирование,2,0,True,1,1,нет_отказа,46900.0,45,5,2,тип_питания_1,True,тип_1,0
INN30411,2019-01-22,онлайн_бронирование,2,0,False,0,0,отказ_брони,53600.0,123,6,2,тип_питания_2,False,тип_1,1
INN30412,2020-11-29,онлайн_бронирование,3,0,False,0,0,отказ_брони,6700.0,144,1,0,не выбран,False,тип_1,0
INN30413,2020-12-17,онлайн_бронирование,3,0,False,1,0,отказ_брони,60300.0,199,7,2,тип_питания_1,False,тип_1,0
INN30414,2020-06-06,офлайн_бронирование,3,0,False,0,0,отказ_брони,93800.0,24,10,4,тип_питания_1,False,тип_1,0
INN30415,2020-06-13,офлайн_бронирование,3,0,False,1,0,нет_отказа,46900.0,111,5,2,тип_питания_1,False,тип_1,1
INN30416,2018-01-09,онлайн_бронирование,2,0,False,0,0,отказ_брони,26800.0,199,4,0,тип_питания_1,False,тип_6,0
INN30417,2018-11-29,офлайн_бронирование,1,1,True,1,1,отказ_брони,20100.0,3,3,0,не выбран,False,тип_1,1
INN30418,2019-11-08,офлайн_бронирование,3,0,True,1,1,отказ_брони,53600.0,257,6,2,не выбран,False,тип_1,0
INN30419,2019-05-01,офлайн_бронирование,100,0,True,0,1,нет_отказа,62300.0,150,5,2,не выбран,False,тип_4,0
INN30420,2020-04-18,офлайн_бронирование,1,0,True,0,2,нет_отказа,60300.0,100,7,2,тип_питания_1,False,тип_1,0
INN30421,2019-10-12,онлайн_бронирование,1,2,True,0,1,нет_отказа,67000.0,122,8,2,тип_питания_1,False,тип_6,0
INN30422,2020-04-20,офлайн_бронирование,2,0,True,0,1,нет_отказа,26800.0,72,4,0,тип_питания_1,False,тип_1,1
INN30423,2019-09-12,офлайн_бронирование,3,0,False,0,0,нет_отказа,20864.6,87,2,0,тип_питания_2,False,тип_1,2
INN30424,2020-06-21,офлайн_бронирование,3,0,True,0,1,нет_отказа,113900.0,76,13,4,тип_питания_1,False,тип_1,0
INN30425,2017-10-13,офлайн_бронирование,1,1,True,0,1,нет_отказа,46900.0,89,5,2,тип_питания_1,False,тип_1,0
INN30426,2019-04-11,корпоративное_бронирование,2,1,False,0,0,нет_отказа,226452.4,209,10,4,тип_питания_1,False,тип_5,0
INN30427,2017-09-16,офлайн_бронирование,1,1,False,0,0,нет_отказа,73700.0,6,9,2,тип_питания_1,False,тип_1,1
INN30428,2019-01-11,онлайн_бронирование,1,0,False,0,0,нет_отказа,67000.0,121,8,2,тип_питания_1,False,тип_4,1
INN30429,2019-09-02,онлайн_бронирование,1,0,True,0,1,отказ_брони,46900.0,209,5,2,тип_питания_1,False,тип_1,1
INN30430,2018-08-27,онлайн_бронирование,1,0,True,0,1,отказ_брони,107200.0,55,12,4,не выбран,False,тип_1,0
INN30431,2018-09-08,онлайн_бронирование,1,0,True,1,1,отказ_брони,67000.0,217,8,2,тип_питания_1,False,тип_1,1
INN30432,2018-09-26,онлайн_бронирование,1,0,True,2,1,отказ_брони,67000.0,18,8,2,не выбран,False,тип_1,1
INN30433,2020-07-09,онлайн_бронирование,300,2,False,0,0,нет_отказа,26700.0,6,3,0,тип_питания_1,False,тип_1,1
INN30434,2020-02-29,корпоративное_бронирование,100,0,False,0,0,нет_отказа,8900.0,2,1,0,тип_питания_1,False,тип_4,0
INN30435,2019-10-13,офлайн_бронирование,1,0,False,0,0,отказ_брони,53600.0,205,6,2,тип_питания_1,False,тип_6,1
INN30436,2019-10-29,офлайн_бронирование,1,0,False,1,0,нет_отказа,46900.0,135,5,2,тип_питания_1,False,тип_1,0
INN30437,2020-06-19,офлайн_бронирование,1,0,True,1,1,отказ_брони,124600.0,273,10,4,тип_питания_1,False,тип_4,2
INN30438,2019-05-10,офлайн_бронирование,2,2,False,0,0,нет_отказа,46900.0,21,5,2,тип_питания_1,False,тип_1,1
INN30439,2018-01-22,онлайн_бронирование,3,0,False,0,0,отказ_брони,53600.0,205,6,2,не выбран,False,тип_4,2
INN30440,2018-01-29,онлайн_бронирование,3,0,False,1,0,отказ_брони,13400.0,130,2,0,тип_питания_1,False,тип_1,1
INN30441,2018-02-16,онлайн_бронирование,3,0,False,2,0,отказ_брони,12515.2,76,1,0,тип_питания_1,False,тип_1,2
INN30442,2018-02-24,онлайн_бронирование,3,0,False,3,0,отказ_брони,0.0,4,8,2,тип_питания_1,False,тип_1,0
INN30443,2017-05-22,корпоративное_бронирование,2,2,False,0,0,нет_отказа,67000.0,114,8,2,не выбран,False,тип_4,1
INN30444,2020-07-26,корпоративное_бронирование,3,0,False,0,0,нет_отказа,46900.0,87,5,2,не выбран,False,тип_1,1
INN30445,2019-11-20,офлайн_бронирование,1,0,True,0,1,отказ_брони,71200.0,209,6,2,тип_питания_1,False,тип_6,0
INN30446,2017-07-08,корпоративное_бронирование,1,0,True,1,1,нет_отказа,92522.8,4,5,2,тип_питания_1,False,тип_4,0
INN30447,2020-10-29,корпоративное_бронирование,2,0,True,1,1,нет_отказа,93800.0,10,10,4,тип_питания_1,False,тип_1,0
INN30448,2020-04-22,офлайн_бронирование,3,1,False,0,0,нет_отказа,6700.0,7,1,0,тип_питания_1,False,тип_1,1
INN30449,2021-05-08,офлайн_бронирование,300,1,True,0,1,нет_отказа,74598.7,15,5,0,тип_питания_1,False,тип_1,1
INN30450,2022-08-15,офлайн_бронирование,3,1,True,0,2,нет_отказа,46900.0,259,5,2,тип_питания_1,False,тип_1,1
INN30451,2019-10-19,офлайн_бронирование,2,0,True,0,1,нет_отказа,67000.0,55,8,2,тип_питания_1,False,тип_1,2
INN30452,2020-05-01,офлайн_бронирование,2,0,True,0,2,нет_отказа,53600.0,130,6,2,тип_питания_1,False,тип_1,0
INN30453,2021-06-10,офлайн_бронирование,2,0,True,0,3,нет_отказа,73700.0,11,9,2,тип_питания_1,False,тип_4,2
INN30454,2019-04-08,офлайн_бронирование,1,0,True,1,1,нет_отказа,53600.0,85,6,2,тип_питания_1,False,тип_1,1
INN30455,2020-06-03,офлайн_бронирование,200,0,False,0,0,нет_отказа,26800.0,122,4,0,тип_питания_1,False,тип_1,1
INN30456,2018-08-21,корпоративное_бронирование,1,1,False,0,0,нет_отказа,46900.0,123,5,2,тип_питания_1,False,тип_1,0
INN30457,2019-12-01,корпоративное_бронирование,1,1,True,0,1,нет_отказа,142400.0,273,12,4,тип_питания_1,False,тип_1,1
INN30458,2019-01-15,корпоративное_бронирование,2,0,False,0,0,отказ_брони,93800.0,6,10,4,не выбран,False,тип_1,0
INN30459,2019-03-03,корпоративное_бронирование,2,0,False,1,0,отказ_брони,8900.0,259,1,0,не выбран,False,тип_4,1
INN30460,2020-10-11,корпоративное_бронирование,3,0,False,0,0,отказ_брони,46900.0,205,5,2,тип_питания_1,False,тип_1,0
INN30461,2020-09-30,корпоративное_бронирование,3,1,False,0,0,нет_отказа,60300.0,67,7,2,тип_питания_1,False,тип_1,2
INN30462,2021-09-21,корпоративное_бронирование,3,1,True,0,1,нет_отказа,46900.0,103,5,2,тип_питания_1,False,тип_6,1
INN30463,2022-07-30,корпоративное_бронирование,3,1,True,0,2,нет_отказа,26800.0,103,4,0,тип_питания_1,False,тип_4,1
INN30464,2018-11-25,корпоративное_бронирование,2,2,False,0,0,отказ_брони,46900.0,181,5,2,не выбран,False,тип_1,1
INN30465,2018-12-30,корпоративное_бронирование,2,2,False,1,0,нет_отказа,46900.0,145,5,2,тип_питания_1,False,тип_1,2
INN30466,2017-10-25,корпоративное_бронирование,2,0,True,0,1,нет_отказа,67000.0,6,8,2,тип_питания_1,False,тип_1,0
INN30467,2018-11-11,корпоративное_бронирование,2,0,True,0,2,отказ_брони,6700.0,73,1,0,тип_питания_1,False,тип_1,1
INN30468,2020-01-29,онлайн_бронирование,3,1,True,0,1,нет_отказа,20100.0,257,3,0,тип_питания_1,False,тип_4,0
INN30469,2018-03-29,корпоративное_бронирование,1,0,False,0,0,нет_отказа,0.0,25,15,6,тип_питания_1,False,тип_1,0
INN30470,2018-02-25,офлайн_бронирование,3,0,False,0,0,нет_отказа,33500.0,83,5,0,тип_питания_1,False,тип_6,0
INN30471,2018-09-14,офлайн_бронирование,3,0,True,0,1,нет_отказа,100500.0,100,11,4,тип_питания_1,False,тип_1,0
INN30472,2020-02-09,офлайн_бронирование,3,0,True,0,2,нет_отказа,46900.0,6,5,2,тип_питания_1,False,тип_1,2
INN30473,2021-06-25,офлайн_бронирование,3,0,True,0,3,отказ_брони,13400.0,55,2,0,тип_питания_1,False,тип_2,0
INN30474,2018-03-07,офлайн_бронирование,1,0,False,0,0,отказ_брони,6700.0,87,1,0,тип_питания_1,False,тип_1,0
INN30475,2018-03-22,офлайн_бронирование,1,0,False,1,0,нет_отказа,0.0,7,8,2,тип_питания_1,False,тип_1,0
INN30476,2018-11-07,офлайн_бронирование,1,0,True,1,1,нет_отказа,53600.0,11,6,2,тип_питания_1,False,тип_1,0
INN30477,2019-05-11,корпоративное_бронирование,1,0,False,0,0,нет_отказа,71200.0,144,6,2,тип_питания_1,False,тип_1,0
INN30478,2020-05-17,корпоративное_бронирование,1,0,True,0,1,нет_отказа,124600.0,19,10,4,тип_питания_1,False,тип_1,1
INN30479,2019-02-08,онлайн_бронирование,3,0,False,0,0,отказ_брони,46900.0,15,5,2,тип_питания_1,False,тип_1,0
INN30480,2018-07-28,онлайн_бронирование,1,0,False,0,0,отказ_брони,13400.0,73,2,0,тип_питания_1,False,тип_1,0
INN30481,2018-08-04,онлайн_бронирование,1,0,False,1,0,отказ_брони,46900.0,257,5,2,тип_питания_1,False,тип_1,0
INN30482,2020-12-01,офлайн_бронирование,2,0,False,0,0,нет_отказа,33500.0,75,5,0,тип_питания_2,False,тип_1,0
INN30483,2017-03-04,корпоративное_бронирование,1,1,False,0,0,нет_отказа,26800.0,11,4,0,тип_питания_1,False,тип_1,1
INN30484,2017-06-11,офлайн_бронирование,1,0,False,0,0,нет_отказа,140518.8,130,6,2,тип_питания_1,False,тип_1,0
INN30485,2019-03-27,корпоративное_бронирование,1,0,False,0,0,нет_отказа,46900.0,117,5,2,тип_питания_1,False,тип_1,1
INN30486,2019-11-28,корпоративное_бронирование,2,0,True,0,1,нет_отказа,6700.0,257,1,0,тип_питания_1,False,тип_1,2
INN30487,2017-07-04,корпоративное_бронирование,1,0,False,0,0,нет_отказа,46900.0,150,5,2,тип_питания_1,True,тип_1,2
INN30488,2020-11-01,офлайн_бронирование,3,0,False,0,0,отказ_брони,13400.0,18,2,0,тип_питания_1,False,тип_1,1
INN30489,2020-11-08,офлайн_бронирование,3,0,False,1,0,нет_отказа,93800.0,10,10,4,тип_питания_1,False,тип_1,2
INN30490,2017-07-28,корпоративное_бронирование,3,0,False,0,0,отказ_брони,73700.0,209,9,2,тип_питания_1,False,тип_1,1
INN30491,2017-09-18,корпоративное_бронирование,3,0,False,1,0,отказ_брони,0.0,273,9,2,тип_питания_1,False,тип_2,0
INN30492,2019-01-14,офлайн_бронирование,3,1,True,0,1,нет_отказа,80400.0,7,10,2,тип_питания_1,False,тип_1,1
INN30493,2019-02-18,офлайн_бронирование,1,0,True,1,1,нет_отказа,13400.0,77,2,0,тип_питания_1,False,тип_1,2
INN30494,2020-03-25,корпоративное_бронирование,1,2,False,0,0,нет_отказа,0.0,72,2,0,тип_питания_1,False,тип_4,0
INN30495,2018-09-17,корпоративное_бронирование,2,0,False,0,0,нет_отказа,26800.0,50,4,0,тип_питания_1,False,тип_4,1
INN30496,2019-12-03,корпоративное_бронирование,2,0,True,0,1,нет_отказа,20100.0,76,3,0,тип_питания_1,False,тип_1,0
INN30497,2018-11-21,офлайн_бронирование,1,0,False,0,0,нет_отказа,67000.0,160,8,2,тип_питания_1,False,тип_1,0
INN30498,2020-03-08,онлайн_бронирование,3,1,False,0,0,нет_отказа,46900.0,117,5,2,тип_питания_1,False,тип_1,2
INN30499,2017-10-23,офлайн_бронирование,1,0,False,0,0,нет_отказа,93800.0,175,10,4,тип_питания_2,False,тип_1,0
INN30500,2018-06-25,офлайн_бронирование,1,0,True,0,1,нет_отказа,67000.0,185,8,2,тип_питания_1,False,тип_1,1
INN30501,2019-03-10,офлайн_бронирование,1,0,True,0,2,нет_отказа,60300.0,87,7,2,тип_питания_1,False,тип_1,0
INN30502,2020-11-14,корпоративное_бронирование,200,0,True,0,1,нет_отказа,13400.0,7,2,0,тип_питания_1,False,тип_1,0
INN30503,2019-03-25,офлайн_бронирование,2,0,False,0,0,отказ_брони,20100.0,45,3,0,не выбран,False,тип_1,2
INN30504,2019-10-11,офлайн_бронирование,1,1,False,0,0,нет_отказа,93800.0,69,10,4,не выбран,False,тип_4,2
INN30505,2018-02-25,онлайн_бронирование,2,1,False,0,0,нет_отказа,0.0,2,10,4,тип_питания_1,False,тип_1,0
INN30506,2019-09-05,онлайн_бронирование,1,0,True,1,1,нет_отказа,71200.0,85,6,2,тип_питания_1,False,тип_1,1
INN30507,2020-09-30,онлайн_бронирование,1,0,True,1,2,отказ_брони,93800.0,55,10,4,не выбран,False,тип_1,1
INN30508,2020-10-12,онлайн_бронирование,1,0,True,2,2,отказ_брони,46900.0,210,5,2,не выбран,False,тип_1,0
INN30509,2020-10-29,онлайн_бронирование,100,0,True,3,2,отказ_брони,107200.0,90,12,4,тип_питания_2,False,тип_1,0
INN30510,2017-03-16,онлайн_бронирование,2,1,False,0,0,нет_отказа,13400.0,69,2,0,не выбран,True,тип_4,1
INN30511,2018-10-12,офлайн_бронирование,1,1,True,1,1,нет_отказа,46900.0,55,5,2,не выбран,False,тип_1,0
INN30512,2020-02-27,офлайн_бронирование,100,1,True,1,2,нет_отказа,80400.0,67,10,2,тип_питания_1,False,тип_1,2
INN30513,2021-03-28,офлайн_бронирование,1,1,True,1,3,нет_отказа,100500.0,50,11,4,тип_питания_1,False,тип_1,0
INN30514,2020-01-07,офлайн_бронирование,3,0,False,0,0,нет_отказа,20100.0,89,3,0,тип_питания_1,False,тип_1,1
INN30515,2020-12-09,офлайн_бронирование,3,0,True,0,1,нет_отказа,93800.0,3,10,4,тип_питания_1,False,тип_1,1
INN30516,2019-09-30,офлайн_бронирование,3,0,False,0,0,нет_отказа,93800.0,7,10,4,тип_питания_2,False,тип_1,0
INN30517,2021-01-06,офлайн_бронирование,3,0,True,0,1,нет_отказа,44500.0,150,5,0,тип_питания_1,False,тип_1,1
INN30518,2017-06-17,онлайн_бронирование,200,0,False,0,0,отказ_брони,0.0,55,11,4,тип_питания_1,False,тип_6,1
INN30519,2017-06-27,онлайн_бронирование,2,0,False,1,0,нет_отказа,60300.0,117,7,2,тип_питания_1,False,тип_4,0
INN30520,2018-10-14,онлайн_бронирование,200,0,True,1,1,нет_отказа,0.0,117,5,0,не выбран,False,тип_1,1
INN30521,2018-10-14,онлайн_бронирование,3,0,False,0,0,нет_отказа,46900.0,11,5,2,не выбран,False,тип_1,0
INN30522,2019-11-18,корпоративное_бронирование,1,0,True,1,1,нет_отказа,93800.0,7,10,4,тип_питания_1,False,тип_1,1
INN30523,2020-09-12,корпоративное_бронирование,1,0,True,1,2,отказ_брони,20100.0,181,3,0,тип_питания_1,False,тип_1,0
INN30524,2018-04-24,онлайн_бронирование,200,0,False,0,0,нет_отказа,93800.0,122,10,4,тип_питания_1,False,тип_1,3
INN30525,2017-01-23,онлайн_бронирование,2,0,True,0,1,отказ_брони,6700.0,192,1,0,тип_питания_1,False,тип_1,2
INN30526,2017-05-30,онлайн_бронирование,2,0,False,0,0,нет_отказа,26800.0,157,4,0,тип_питания_1,False,тип_1,0
INN30527,2018-03-04,онлайн_бронирование,2,0,True,0,1,нет_отказа,62300.0,100,5,2,тип_питания_2,False,тип_1,0
INN30528,2020-02-21,офлайн_бронирование,1,0,True,1,1,нет_отказа,60300.0,85,7,2,тип_питания_1,False,тип_1,1
INN30529,2020-12-28,офлайн_бронирование,1,0,True,1,2,нет_отказа,67000.0,94,8,2,тип_питания_1,False,тип_1,2
INN30530,2022-06-11,офлайн_бронирование,1,0,True,1,3,нет_отказа,100500.0,150,11,4,не выбран,False,тип_1,0
INN30531,2019-10-01,корпоративное_бронирование,2,0,False,0,0,нет_отказа,113900.0,150,13,4,не выбран,False,тип_1,1
INN30532,2020-12-27,корпоративное_бронирование,2,0,True,0,1,отказ_брони,73700.0,209,9,2,тип_питания_1,False,тип_1,1
INN30533,2021-02-06,корпоративное_бронирование,2,0,True,1,1,нет_отказа,46900.0,67,5,2,тип_питания_1,False,тип_6,1
INN30534,2017-05-22,офлайн_бронирование,1,0,False,0,0,нет_отказа,53600.0,106,6,2,тип_питания_1,False,тип_1,1
INN30535,2018-02-14,офлайн_бронирование,1,0,True,0,1,нет_отказа,17800.0,197,2,0,тип_питания_1,False,тип_1,2
INN30536,2019-04-30,офлайн_бронирование,100,0,True,0,2,нет_отказа,46900.0,92,5,2,тип_питания_1,False,тип_1,0
INN30537,2017-07-13,корпоративное_бронирование,2,0,False,0,0,нет_отказа,107200.0,77,12,4,тип_питания_1,False,тип_1,0
INN30538,2017-01-04,онлайн_бронирование,1,0,False,0,0,нет_отказа,20100.0,2,3,0,тип_питания_1,False,тип_2,1
INN30539,2020-09-02,корпоративное_бронирование,3,1,True,1,1,нет_отказа,46900.0,94,5,2,тип_питания_1,False,тип_4,1
INN30540,2021-03-09,корпоративное_бронирование,3,1,True,1,2,нет_отказа,89000.0,77,8,2,тип_питания_1,True,тип_1,1
INN30541,2022-01-02,корпоративное_бронирование,3,1,True,1,3,нет_отказа,60300.0,24,7,2,тип_питания_1,False,тип_1,1
INN30542,2023-04-19,корпоративное_бронирование,3,1,True,1,4,нет_отказа,67000.0,76,8,2,не выбрант,False,тип_1,1
INN30543,2020-05-31,онлайн_бронирование,1,0,True,0,1,нет_отказа,46900.0,106,5,2,тип_питания_1,False,тип_1,3
INN30544,2020-05-13,корпоративное_бронирование,1,0,False,0,0,нет_отказа,67000.0,126,8,2,тип_питания_1,False,тип_1,0
INN30545,2018-05-28,онлайн_бронирование,100,0,False,0,0,нет_отказа,210833.2,150,10,2,тип_питания_1,False,тип_1,0
INN30546,2019-04-09,онлайн_бронирование,1,0,True,0,1,нет_отказа,53600.0,12,6,2,тип_питания_1,False,тип_1,1
INN30547,2020-09-25,онлайн_бронирование,3,1,True,1,1,нет_отказа,46900.0,87,5,2,не выбран,False,тип_4,1
INN30548,2018-02-03,онлайн_бронирование,1,0,False,0,0,нет_отказа,53600.0,80,6,2,тип_питания_1,False,тип_4,0
INN30549,2018-08-21,онлайн_бронирование,2,1,False,0,0,нет_отказа,147571.8,150,7,2,тип_питания_1,False,тип_1,0
INN30550,2017-10-26,офлайн_бронирование,1,1,True,1,1,нет_отказа,6700.0,122,1,0,не выбран,True,тип_1,1
INN30551,2018-11-27,офлайн_бронирование,1,1,True,1,2,нет_отказа,124600.0,117,10,4,тип_питания_1,False,тип_1,1
INN30552,2020-03-29,онлайн_бронирование,2,0,False,0,0,отказ_брони,73700.0,209,9,2,тип_питания_1,False,тип_1,0
INN30553,2020-04-08,онлайн_бронирование,2,0,False,1,0,нет_отказа,46900.0,83,5,2,не выбран,False,тип_1,0
INN30554,2018-09-05,онлайн_бронирование,1,0,False,0,0,отказ_брони,0.0,209,5,2,тип_питания_1,False,тип_4,0
INN30555,2017-03-18,офлайн_бронирование,1,0,False,0,0,нет_отказа,67000.0,75,8,2,тип_питания_1,False,тип_1,1
INN30556,2019-11-30,офлайн_бронирование,2,0,False,0,0,нет_отказа,33500.0,73,5,0,тип_питания_1,False,тип_1,0
INN30557,2020-11-11,онлайн_бронирование,2,0,False,0,0,нет_отказа,93800.0,90,10,4,тип_питания_2,False,тип_1,0
INN30558,2019-03-21,офлайн_бронирование,100,1,False,0,0,нет_отказа,60300.0,55,7,2,не выбран,False,тип_4,2
INN30559,2020-02-24,офлайн_бронирование,1,1,True,0,1,нет_отказа,142400.0,83,12,4,тип_питания_1,False,тип_1,0
INN30560,2021-04-09,офлайн_бронирование,1,1,True,0,2,нет_отказа,53600.0,92,6,2,тип_питания_1,False,тип_1,1
INN30561,2018-01-22,онлайн_бронирование,2,0,False,0,0,отказ_брони,32407.9,150,2,0,тип_питания_1,False,тип_6,0
INN30562,2018-02-01,онлайн_бронирование,2,0,False,1,0,нет_отказа,139878.6,6,9,2,тип_питания_1,False,тип_1,0
INN30563,2018-12-31,корпоративное_бронирование,1,2,False,0,0,отказ_брони,62300.0,273,5,2,тип_питания_1,False,тип_5,2
INN30564,2019-02-11,корпоративное_бронирование,1,2,False,1,0,отказ_брони,46900.0,72,5,2,тип_питания_2,False,тип_1,0
INN30565,2019-03-10,корпоративное_бронирование,1,2,False,2,0,нет_отказа,46900.0,24,5,2,тип_питания_1,False,тип_1,0
INN30566,2019-07-28,онлайн_бронирование,3,0,False,0,0,отказ_брони,107200.0,18,12,4,тип_питания_1,False,тип_1,1
INN30567,2020-09-17,офлайн_бронирование,2,0,False,0,0,нет_отказа,26800.0,90,4,0,тип_питания_1,False,тип_4,0
INN30568,2021-11-01,офлайн_бронирование,2,0,True,0,1,нет_отказа,133500.0,11,11,4,тип_питания_1,False,тип_1,1
INN30569,2020-10-16,офлайн_бронирование,3,0,False,0,0,отказ_брони,80100.0,5,7,2,тип_питания_1,False,тип_1,3
INN30570,2020-10-24,офлайн_бронирование,3,0,False,1,0,нет_отказа,0.0,34,15,6,тип_питания_1,False,тип_1,0
INN30571,2018-01-26,офлайн_бронирование,1,0,False,0,0,нет_отказа,53600.0,11,6,2,тип_питания_1,False,тип_1,2
INN30572,2018-11-05,офлайн_бронирование,1,0,True,0,1,отказ_брони,33500.0,222,5,0,тип_питания_1,False,тип_1,1
INN30573,2018-10-25,корпоративное_бронирование,3,0,True,0,1,нет_отказа,106800.0,103,10,2,тип_питания_1,False,тип_1,0
INN30574,2019-11-03,корпоративное_бронирование,3,0,True,0,2,нет_отказа,93800.0,114,10,4,тип_питания_1,False,тип_2,0
INN30575,2020-05-19,корпоративное_бронирование,3,0,True,0,3,нет_отказа,124600.0,97,10,4,не выбран,False,тип_1,0
INN30576,2019-10-25,офлайн_бронирование,3,1,True,0,1,нет_отказа,80400.0,63,10,2,тип_питания_2,False,тип_1,2
INN30577,2020-07-21,офлайн_бронирование,3,1,True,0,2,нет_отказа,93800.0,117,10,4,не выбран,False,тип_1,0
INN30578,2021-09-18,офлайн_бронирование,3,1,True,0,3,нет_отказа,53600.0,76,6,2,тип_питания_1,False,тип_1,0
INN30579,2018-11-05,офлайн_бронирование,2,0,True,1,1,отказ_брони,6700.0,114,1,0,тип_питания_1,False,тип_2,1
INN30580,2020-07-28,корпоративное_бронирование,3,1,False,0,0,нет_отказа,46900.0,192,5,2,тип_питания_1,False,тип_1,1
INN30581,2021-03-21,корпоративное_бронирование,3,1,True,0,1,нет_отказа,113900.0,114,13,4,тип_питания_1,False,тип_1,0
INN30582,2017-12-12,онлайн_бронирование,3,0,True,0,1,отказ_брони,46900.0,94,5,2,тип_питания_1,False,тип_1,1
INN30583,2017-12-21,онлайн_бронирование,3,0,True,1,1,отказ_брони,17800.0,273,2,0,тип_питания_1,False,тип_1,2
INN30584,2019-11-08,онлайн_бронирование,2,0,False,0,0,нет_отказа,33500.0,34,5,0,тип_питания_1,False,тип_1,1
INN30585,2020-03-06,офлайн_бронирование,1,0,False,0,0,отказ_брони,93800.0,121,10,4,тип_питания_1,False,тип_1,0
INN30586,2019-05-19,офлайн_бронирование,1,0,True,0,1,нет_отказа,121721.4,28,7,2,не выбран,False,тип_1,0
INN30587,2020-10-21,офлайн_бронирование,1,0,True,0,2,отказ_брони,107200.0,24,12,4,тип_питания_2,False,тип_1,0
INN30588,2020-11-03,офлайн_бронирование,1,0,True,1,2,нет_отказа,62300.0,122,5,2,тип_питания_1,False,тип_1,0
INN30589,2021-11-15,офлайн_бронирование,1,0,True,1,3,нет_отказа,67000.0,76,8,2,тип_питания_1,False,тип_1,1
INN30590,2023-01-08,офлайн_бронирование,1,0,True,1,4,нет_отказа,53600.0,94,6,2,тип_питания_1,False,тип_1,1
INN30591,2018-03-12,офлайн_бронирование,1,0,True,1,1,отказ_брони,93800.0,109,10,4,тип_питания_1,False,тип_1,1
INN30592,2018-03-23,офлайн_бронирование,1,0,True,2,1,нет_отказа,26700.0,2,3,0,не выбран,False,тип_1,0
INN30593,2019-05-26,офлайн_бронирование,1,0,True,2,2,отказ_брони,93800.0,76,10,4,тип_питания_1,False,тип_1,1
INN30594,2019-06-12,офлайн_бронирование,1,0,True,3,2,нет_отказа,133500.0,92,11,4,тип_питания_1,False,тип_4,1
INN30595,2019-11-16,офлайн_бронирование,2,2,False,0,0,нет_отказа,100500.0,7,11,4,тип_питания_1,False,тип_1,0
INN30596,2020-08-12,офлайн_бронирование,2,2,True,0,1,отказ_брони,60300.0,122,7,2,тип_питания_1,False,тип_1,0
INN30597,2020-08-21,офлайн_бронирование,2,2,True,1,1,нет_отказа,62300.0,222,5,2,тип_питания_1,False,тип_1,0
INN30598,2017-01-25,офлайн_бронирование,3,0,False,0,0,нет_отказа,26800.0,75,4,0,тип_питания_1,False,тип_1,2
INN30599,2018-06-22,офлайн_бронирование,3,0,True,0,1,нет_отказа,140700.0,88,15,6,тип_питания_1,False,тип_1,1
INN30600,2018-03-30,офлайн_бронирование,3,0,True,1,1,нет_отказа,60300.0,124,7,2,не выбран,False,тип_1,0
